cc_num,year,month,HOM_tag,HOM_total,HOM_entertainment,HOM_entertainment_freq,HOM_food_dining,HOM_food_dining_freq,HOM_gas_transport,HOM_gas_transport_freq,HOM_grocery_net,HOM_grocery_net_freq,HOM_grocery_pos,HOM_grocery_pos_freq,HOM_health_fitness,HOM_health_fitness_freq,HOM_home,HOM_home_freq,HOM_kids_pets,HOM_kids_pets_freq,HOM_misc_net,HOM_misc_net_freq,HOM_misc_pos,HOM_misc_pos_freq,HOM_personal_care,HOM_personal_care_freq,HOM_shopping_net,HOM_shopping_net_freq,HOM_shopping_pos,HOM_shopping_pos_freq,HOM_travel,HOM_travel_freq,next_HOM_total,dob,gender,job
6011999606625827,2019,8,1,2592.7500000000005,50.48,2,251.27,3,478.51,7,100.45,1,617.0699999999998,7,30.65,3,182.74,4,534.65,6,0.0,0,36.16,5,209.94,4,63.41,1,26.68,4,10.74,3,2449.17,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2019,8,2,2449.17,236.75,4,71.31,1,67.96,1,0.0,0,284.11,3,32.90000000000001,3,207.41,3,426.45000000000016,5,2.52,1,495.91,5,194.76,4,241.48,5,182.34,2,5.27,1,1450.78,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2019,9,1,1450.78,180.53,4,307.32,4,0.0,0,0.0,0,131.66,1,83.25,4,353.29999999999984,5,51.43,1,9.79,1,80.12,5,220.34,4,8.87,1,24.17,4,0.0,0,2926.54,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2019,9,2,2926.54,43.97,3,208.46,3,147.14999999999995,2,80.28,1,451.76,5,20.85,1,14.12,1,826.63,7,215.07,1,278.33,4,76.75,2,80.88000000000002,4,29.19,4,453.1,4,2259.37,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2019,10,1,2259.37,123.84,2,222.23,3,132.07,2,0.0,0,268.25,3,54.82999999999999,5,207.14,3,178.26999999999995,4,231.91,2,327.89,3,345.58,3,48.08,2,114.04,5,5.24,1,3193.8299999999986,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2019,10,2,3193.8299999999986,397.59,3,123.95,2,577.23,8,85.84,1,544.82,6,89.46000000000002,3,286.37,4,306.64,4,4.8,2,51.78,2,209.2,3,499.23,4,7.75,2,9.17,2,3637.6700000000014,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2019,11,1,3637.6700000000014,153.47000000000003,4,941.03,7,303.2800000000001,4,136.79000000000002,2,428.41,5,61.12,1,151.77,4,590.3,5,17.04,2,340.48,4,248.12,5,224.22000000000003,3,35.6,6,6.04,2,5323.190000000001,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2019,11,2,5323.190000000001,274.11,2,495.04,4,323.81000000000006,5,0.0,0,511.33,5,47.47,4,308.42,5,374.59,4,654.09,4,2168.82,4,124.93,3,8.620000000000001,2,31.96,3,0.0,0,4100.030000000002,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2019,12,1,4100.030000000002,86.69000000000004,6,735.7,8,416.43,6,0.0,0,223.63,3,64.41,3,811.84,12,494.09,7,15.63,2,177.12999999999997,7,178.54999999999995,5,519.01,4,360.47,16,16.450000000000006,3,5983.690000000001,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2019,12,2,5983.690000000001,241.05,5,696.86,7,351.68,5,166.36,2,865.7399999999999,9,300.22,3,851.1600000000003,12,256.57,5,9.64,3,39.99,4,400.6,6,1054.3000000000004,10,727.29,9,22.23,4,2011.63,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,1,1,2011.63,480.39,3,194.46,2,230.43,4,207.06,2,86.28,1,77.96000000000002,3,42.09,2,217.0,3,9.76,1,11.37,3,327.79,3,118.28,2,8.76,1,0.0,0,2155.17,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,1,2,2155.17,38.51,1,200.55,4,104.57,1,0.0,0,293.3,3,33.2,1,98.97,4,287.53,3,62.41,2,167.56,3,46.83,3,0.0,0,813.1899999999997,5,8.55,2,897.0899999999997,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,2,1,897.0899999999997,22.06,1,0.0,0,169.42,3,0.0,0,187.25,2,0.0,0,183.91,4,199.52,3,7.63,1,2.33,1,98.41,3,6.59,2,19.97,3,0.0,0,1308.4099999999996,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,2,2,1308.4099999999996,39.12000000000001,3,295.63,3,151.53,2,0.0,0,251.88,3,0.0,0,317.11,5,181.6,3,0.0,0,12.56,1,25.81,1,8.19,1,24.98,2,0.0,0,1427.9600000000007,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,3,1,1427.9600000000007,45.18,2,216.96,1,185.06,3,0.0,0,211.97,2,0.0,0,257.84,6,209.78000000000003,5,98.88,2,12.29,2,28.81,2,35.24,4,116.44,2,9.51,1,5391.089999999998,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,3,2,5391.089999999998,279.98,5,317.23,4,408.74,6,86.43,1,429.69,5,1.46,1,207.99,3,699.3900000000001,8,3.01,1,2.05,1,335.67,3,233.5,1,2366.56,4,19.39,3,1826.7799999999993,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,4,1,1826.7799999999993,0.0,0,106.1,1,295.23,4,61.78,1,352.87,4,23.54,1,264.6,3,255.95,5,241.03,4,11.59,2,169.49,4,6.85,1,32.620000000000005,3,5.13,1,2310.099999999999,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,4,2,2310.099999999999,308.4500000000001,5,380.91,6,197.67,3,175.92000000000004,2,191.16,2,329.29,3,137.92,3,233.76,3,142.29,1,9.88,3,5.33,1,169.61,2,5.48,1,22.43,3,2187.63,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,5,1,2187.63,2.01,1,460.21,6,76.13,1,0.0,0,87.61,1,215.45,3,242.49,4,674.3800000000001,7,0.0,0,155.76999999999995,3,149.73999999999995,2,69.73,6,39.71,4,14.4,2,2830.11,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,5,2,2830.11,204.52,6,734.2099999999997,8,357.96000000000015,5,0.0,0,630.9300000000002,7,14.2,1,458.09,5,96.1,1,6.68,1,56.12,4,249.25,3,3.39,1,12.26,2,6.4,2,3202.470000000001,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,6,1,3202.470000000001,275.91,3,153.12,1,661.5899999999998,8,0.0,0,394.23,4,6.66,1,383.34,6,664.38,7,9.19,1,6.92,1,169.59,3,447.36,2,18.09,3,12.09,2,3557.8300000000013,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,6,2,3557.8300000000013,342.43,4,612.35,6,332.01,4,185.6,2,339.92,4,19.95,2,690.27,9,244.2,2,99.32,1,27.020000000000003,6,146.39,5,245.47000000000003,3,270.66,5,2.24,1,4439.77,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,7,1,4439.77,152.75,3,636.78,8,167.73,2,0.0,0,396.46,4,150.91,4,398.21,6,596.87,7,61.66,2,1.36,1,363.69999999999993,6,999.72,4,490.44,2,23.18,3,2627.419999999999,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,7,2,2627.419999999999,63.25,2,372.0,6,124.65,2,120.25,1,435.57000000000005,5,57.02,3,440.75,7,269.63,4,8.2,1,100.98000000000002,4,156.67999999999995,6,341.19,2,132.65,5,4.6,1,2784.8199999999993,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,8,1,2784.8199999999993,95.32,8,427.70000000000016,4,260.16,3,169.2,2,373.69,4,236.83,4,126.13,3,247.54,5,300.2999999999999,3,0.0,0,135.54999999999998,5,377.26000000000016,4,30.96,6,4.18,1,2262.2199999999993,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,8,2,2262.2199999999993,137.21,5,241.16,2,117.95,2,0.0,0,448.8,5,326.64,5,58.84,2,315.2100000000001,6,7.7,1,74.48,3,362.93,6,94.21,1,63.74,7,13.35,2,3782.81,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,9,1,3782.81,2.04,1,559.24,6,291.9899999999999,4,166.60000000000005,2,513.0600000000002,5,49.47,2,588.1199999999999,8,254.48,2,30.14,2,248.2,5,275.97,3,103.8,2,687.16,5,12.54,2,3343.610000000001,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,9,2,3343.610000000001,413.19,6,400.93,5,290.17,4,92.57,1,251.97,4,211.31,6,291.64,5,627.42,7,13.02,2,666.53,5,48.42,1,7.93,1,10.06,2,18.45,3,2061.77,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,10,1,2061.77,230.66,4,79.09,1,63.49,1,82.7,1,695.02,7,83.51,2,229.06,4,150.45000000000005,2,0.0,0,51.08,3,258.89,4,87.43,1,33.59,7,16.8,3,3810.14,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,10,2,3810.14,490.42,5,453.19,5,125.56,2,0.0,0,671.8499999999998,7,24.13000000000001,2,382.20000000000016,5,432.66,6,59.48,2,15.19,4,443.33,6,80.34,1,595.14,4,36.65,3,3081.1500000000005,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,11,1,3081.1500000000005,195.87,1,457.76,4,566.0400000000002,8,100.55,1,118.06,1,12.33,2,546.67,8,175.99,2,6.8900000000000015,2,52.21,7,314.46,5,511.04,2,21.3,4,1.98,1,2146.81,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,11,2,2146.81,5.08,1,314.47,7,480.14,6,0.0,0,267.67999999999995,3,2.45,1,289.7100000000001,3,480.33,6,6.13,1,23.81,3,202.62,2,43.04,3,24.84,3,6.51,1,4237.839999999998,1965-06-30,M,"Radiographer, diagnostic"
6011999606625827,2020,12,1,4237.839999999998,193.04,8,629.4,10,371.52,5,68.82,1,1167.18,13,133.88,5,142.79999999999995,4,370.7,7,69.81,4,382.10999999999984,9,520.64,6,155.62,3,30.95,5,1.37,1,4756.35,1965-06-30,M,"Radiographer, diagnostic"
6011860238257910,2019,1,1,2344.76,128.64,4,162.33,1,274.73,4,0.0,0,391.7,3,59.42,2,214.72,5,304.35,4,607.68,4,5.91,1,110.82,2,78.36,3,0.0,0,6.1,1,3358.6900000000023,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,1,2,3358.6900000000023,216.32,6,6.71,1,318.16,5,0.0,0,358.06,3,123.49,3,169.19,3,27.69,2,40.03,1,1221.62,4,199.79,3,4.2,1,21.22,2,652.2099999999998,4,1303.2899999999995,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,2,1,1303.2899999999995,153.60000000000005,5,51.74,2,194.6,3,0.0,0,124.32,1,42.88,1,313.13,3,55.89,2,0.0,0,0.0,0,218.39,3,48.04,2,100.7,5,0.0,0,1732.18,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,2,2,1732.18,78.36,2,137.95999999999998,4,411.46,7,0.0,0,356.65,3,97.35,3,145.27,5,223.00000000000003,7,0.0,0,11.52,2,177.0,2,69.94,1,12.919999999999998,3,10.75,2,2450.79,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,3,1,2450.79,310.8300000000001,7,0.0,0,514.17,9,0.0,0,282.56,2,188.29,4,146.48999999999995,3,82.97,3,76.47,3,6.369999999999999,3,29.12,1,614.76,8,180.0,2,18.76,3,3041.1499999999987,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,3,2,3041.1499999999987,377.17,5,253.92,4,436.49,7,24.71,1,887.4899999999999,7,91.48,1,298.2800000000001,7,408.66,6,17.37,3,0.0,0,173.81,4,19.89,4,4.77,1,47.11,7,3765.24,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,4,1,3765.24,541.2099999999998,6,17.0,1,174.6,3,42.15,1,1032.14,8,201.08,7,313.58,6,628.41,7,72.02,1,286.3,4,148.12,4,167.39999999999995,5,141.23,5,0.0,0,4060.400000000001,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,4,2,4060.400000000001,26.61,1,172.57,4,411.0,9,82.86,1,954.77,7,234.01,3,200.29,5,106.98,5,399.09,5,586.71,7,533.59,6,41.03,6,296.1,5,14.79,3,4283.919999999999,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,5,1,4283.919999999999,168.51,4,107.56,2,503.0400000000001,9,16.44,1,835.78,6,127.58,3,167.04999999999995,7,148.5,6,60.34,5,0.0,0,81.75,2,273.77,3,1780.25,7,13.349999999999998,3,3081.660000000001,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,5,2,3081.660000000001,236.08,4,261.64,3,509.81,9,65.94,1,395.19,3,383.96,5,183.94,5,261.41,6,205.88,5,4.0,1,217.52,4,77.95,3,250.19,5,28.15,4,4028.2500000000014,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,6,1,4028.2500000000014,308.66,5,149.03,3,568.48,9,44.65,1,970.73,7,78.3,3,449.21,8,89.25,3,384.94000000000005,4,7.91,1,376.03,7,508.38,3,58.51,8,34.17,5,3630.650000000001,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,6,2,3630.650000000001,192.76,4,135.28,2,369.34,6,61.24,1,724.9,6,78.14,2,440.36,8,265.13,5,0.0,0,7.55,2,427.25,9,477.53,5,434.72,3,16.450000000000006,3,5919.190000000001,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,7,1,5919.190000000001,688.09,7,394.93,8,653.14,11,0.0,0,1211.4100000000005,9,659.8800000000001,8,133.8,6,202.92,4,1037.28,7,819.76,5,23.94,2,46.61999999999999,5,33.93,7,13.49,3,4137.469999999998,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,7,2,4137.469999999998,330.30999999999995,7,59.8,2,696.2,14,64.37,1,759.11,6,163.79999999999995,7,66.64,2,444.49,8,159.6,3,923.79,3,332.62000000000006,5,118.34,2,9.81,1,8.59,1,3640.91,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,8,1,3640.91,219.62,6,25.0,2,380.06,7,99.73,2,1149.18,8,237.21,7,412.15,5,572.8900000000001,9,105.6,5,18.25,3,225.41,4,118.38,7,72.14999999999998,4,5.28,1,4089.930000000001,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,8,2,4089.930000000001,464.8,8,230.63,3,635.55,11,57.71,1,929.22,7,109.96,4,351.01,4,312.01,5,245.88,6,59.68,5,172.21000000000004,5,451.52,7,65.24000000000001,4,4.51,1,3750.73,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,9,1,3750.73,181.47000000000003,3,131.15,3,568.1,9,117.55,2,791.35,6,338.63,6,197.7,5,135.35,7,139.64,3,827.4899999999999,3,47.29,1,112.48,8,155.85,4,6.68,1,3480.6499999999987,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,9,2,3480.6499999999987,253.51,5,143.23000000000005,2,558.1199999999999,10,137.4,2,301.69,2,262.34000000000003,4,225.17,7,448.89,7,50.84,3,11.26,2,355.97,6,6.14,2,722.78,5,3.31,2,3073.0299999999993,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,10,1,3073.0299999999993,138.25,4,166.62,3,266.16,4,0.0,0,1073.18,8,96.18,4,529.05,10,345.18999999999994,6,29.86,2,47.13,5,305.12999999999994,7,14.0,3,55.78,5,6.5,1,3988.48,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,10,2,3988.48,110.29,4,53.6,2,223.26,3,0.0,0,1265.61,10,168.5,4,200.51,4,542.36,7,99.34,3,11.83,2,232.52,5,1002.68,9,55.14,2,22.84,3,4381.5700000000015,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,11,1,4381.5700000000015,148.97,2,30.94,2,151.08,2,0.0,0,888.23,7,37.87,3,271.16,8,185.42,4,0.0,0,2316.0600000000004,2,175.76,4,173.56,3,2.52,1,0.0,0,4757.809999999999,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,11,2,4757.809999999999,142.32,5,393.99000000000007,7,672.2800000000002,11,0.0,0,544.08,4,396.3,5,502.73,8,381.5,10,398.26,4,26.71,4,207.39,6,1072.66,6,9.71,2,9.88,2,8830.320000000005,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,12,1,8830.320000000005,771.0300000000003,11,126.43,3,892.0600000000003,15,179.32999999999996,3,1642.2199999999998,13,139.69,6,769.9999999999999,14,421.76000000000016,9,779.8200000000003,11,212.78,3,382.52000000000015,9,2360.270000000001,11,106.63,11,45.78,8,7076.4900000000025,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2019,12,2,7076.4900000000025,104.29999999999998,4,239.90000000000003,3,888.4900000000001,16,102.5,3,1677.24,13,369.6,8,738.09,13,613.51,14,884.76,9,41.59,3,768.59,12,194.36,9,436.67,10,16.89,4,1148.97,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,1,1,1148.97,50.44,1,8.07,2,272.31,4,0.0,0,167.2,1,74.1,2,76.87,3,243.47,3,5.16,1,0.0,0,162.39,6,59.67,4,24.7,3,4.59,2,2903.9800000000014,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,1,2,2903.9800000000014,157.32,5,95.53,4,265.29999999999995,4,0.0,0,964.95,7,114.63,5,85.43,3,203.27,3,4.49,1,0.0,0,351.2,2,5.66,1,479.6,6,176.60000000000005,3,1943.1500000000005,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,2,1,1943.1500000000005,53.27,2,69.68,2,271.71,4,0.0,0,209.81,2,265.14,6,40.26,2,132.98000000000002,4,130.89999999999998,3,29.74,1,79.07,2,23.27,4,628.15,2,9.17,1,2211.81,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,2,2,2211.81,15.91,1,115.67,2,324.57,5,0.0,0,145.57,1,0.0,0,117.26,2,665.51,7,0.0,0,0.0,0,88.97,3,595.42,3,140.61,4,2.32,1,2943.800000000001,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,3,1,2943.800000000001,246.17,5,388.88000000000005,5,460.54,8,55.79,1,613.23,5,127.07,6,173.8,4,203.74,4,234.71,3,2.38,1,191.68,3,228.41,5,12.26,2,5.14,1,3627.81,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,3,2,3627.81,96.86,4,178.58000000000004,6,413.47,7,59.05,1,852.0899999999997,7,578.15,5,169.07999999999996,4,363.38999999999993,8,37.17,3,6.82,2,86.72,4,146.56,8,638.73,7,1.14,1,2483.78,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,4,1,2483.78,424.71,7,43.5,2,258.98,5,0.0,0,916.31,8,92.03,1,121.79,3,282.0300000000001,4,179.44,4,22.86000000000001,2,43.09,3,82.21,4,10.11,4,6.72,1,4193.880000000001,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,4,2,4193.880000000001,144.34,5,178.05999999999997,6,361.36,6,0.0,0,636.59,5,407.23,3,98.56,5,445.81000000000006,7,0.0,0,1523.0,3,235.03,7,53.34,8,96.58,7,13.98,4,2256.749999999999,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,5,1,2256.749999999999,122.75,3,94.57,3,565.13,9,0.0,0,350.83000000000015,3,193.99,4,244.59,6,197.91,4,18.06,4,7.25,1,177.51,4,131.74,2,141.34,2,11.08,2,3958.4800000000014,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,5,2,3958.4800000000014,155.18,3,74.4,3,577.4800000000001,10,20.29,1,740.34,6,224.14,7,587.5999999999998,13,237.71,6,150.25,3,275.24,5,325.18,5,577.93,7,7.3900000000000015,2,5.35,1,3805.760000000001,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,6,1,3805.760000000001,439.03,8,249.76,5,813.6999999999997,12,35.3,1,1015.51,7,167.24,4,76.07,3,444.71,7,362.11,5,50.66,1,62.26000000000001,3,14.990000000000002,5,70.57,7,3.85,1,5390.4299999999985,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,6,2,5390.4299999999985,290.99,6,73.73,1,683.21,12,0.0,0,1461.8599999999994,11,268.42,6,290.06,8,158.71,3,367.54,4,239.26,2,181.53,5,39.31,7,28.91,6,1306.9,2,3654.35,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,7,1,3654.35,313.3400000000001,5,377.33,5,639.6299999999999,10,0.0,0,601.77,5,267.72,7,247.3,7,151.43,4,30.410000000000004,3,233.95,2,330.48,6,35.8,6,404.4,6,20.79,3,4634.5899999999965,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,7,2,4634.5899999999965,155.07,5,211.37,8,278.61,5,98.72,2,1003.03,8,470.41,8,188.7,6,1125.3700000000003,13,706.87,2,18.19,1,97.36,2,71.93,4,197.55,5,11.41,3,3471.2900000000004,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,8,1,3471.2900000000004,62.28,3,0.0,0,483.70000000000016,10,0.0,0,875.3,7,14.95,2,466.96,9,209.7,6,1070.15,4,3.69,1,266.84,9,9.53,1,0.0,0,8.19,2,4546.649999999999,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,8,2,4546.649999999999,48.45,2,259.79,5,597.63,10,0.0,0,1258.1999999999996,9,29.17,2,159.81,8,194.51,5,381.49,3,10.31,2,314.9600000000001,8,253.78,5,995.09,5,43.46,6,3150.5399999999995,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,9,1,3150.5399999999995,198.85,3,67.11,3,958.51,15,0.0,0,330.17,3,101.12,1,0.0,0,889.4499999999997,8,13.65,2,15.91,3,440.01,4,92.65,7,24.23,2,18.880000000000006,3,3180.4,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,9,2,3180.4,264.51,4,73.67,3,506.33,8,0.0,0,544.01,4,25.86,1,72.29,2,341.77,5,592.39,6,8.32,1,155.21,2,457.1,5,131.57999999999998,4,7.36,1,2070.94,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,10,1,2070.94,77.29,3,31.39,2,479.27,8,0.0,0,398.49,3,199.41000000000003,6,214.36,5,67.39999999999999,3,97.05,4,20.66,3,265.15,7,126.94,4,52.8,1,40.73,7,2999.54,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,10,2,2999.54,74.78,3,197.09,2,271.2,5,0.0,0,530.0999999999998,5,170.06,6,242.62,6,447.71,8,76.8,4,197.84,3,65.32,3,14.39,3,698.0600000000003,6,13.57,4,3356.219999999999,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,11,1,3356.219999999999,19.89,1,141.19,3,485.1,8,0.0,0,794.84,6,369.82,6,198.27,1,48.58,2,556.63,3,147.28,4,375.86,7,189.34,3,9.74,1,19.68,3,3117.95,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,11,2,3117.95,278.68,5,124.25,3,809.68,13,0.0,0,684.79,5,69.07000000000001,2,443.97,9,235.18,8,186.68,4,7.75,2,64.15,3,169.84,7,43.91,3,0.0,0,7082.999999999997,1952-07-06,F,"Programme researcher, broadcasting/film/video"
6011860238257910,2020,12,1,7082.999999999997,366.52,5,183.24,4,564.7399999999999,11,119.44,2,985.86,8,386.11,5,546.2299999999998,16,437.99,9,193.14,8,94.09,4,561.9399999999998,8,394.33,8,2236.9800000000005,8,12.39,2,4910.89,1952-07-06,F,"Programme researcher, broadcasting/film/video"
3565423334076143,2019,1,1,1572.4400000000005,463.75,3,116.31,2,203.69,3,0.0,0,62.48,1,11.74,1,159.01999999999995,2,151.48000000000005,3,0.0,0,0.0,0,38.33,1,0.0,0,363.23,4,2.41,1,828.1200000000001,1938-03-15,M,Energy engineer
3565423334076143,2019,1,2,828.1200000000001,0.0,0,63.84,1,174.29000000000005,3,0.0,0,201.08,3,113.93,1,1.43,1,76.87,1,8.32,3,107.9,1,54.82,1,8.4,1,14.04,3,3.2,1,1713.65,1938-03-15,M,Energy engineer
3565423334076143,2019,2,1,1713.65,0.0,0,93.73,1,121.14,2,0.0,0,532.4300000000002,6,132.56,4,128.29999999999998,3,244.38,3,134.07,1,292.96,2,0.0,0,0.0,0,14.81,2,19.27,3,1391.37,1938-03-15,M,Energy engineer
3565423334076143,2019,2,2,1391.37,136.70000000000002,2,0.0,0,0.0,0,0.0,0,201.08,2,23.31,1,33.480000000000004,3,400.97,4,0.0,0,146.14,4,119.05,2,285.13,1,42.79,4,2.72,1,940.39,1938-03-15,M,Energy engineer
3565423334076143,2019,3,1,940.39,41.11,2,14.82,1,0.0,0,0.0,0,467.53,5,52.49,2,110.59,2,28.39,1,0.0,0,7.56,1,2.9400000000000004,2,0.0,0,203.0,2,11.96,2,1326.2699999999995,1938-03-15,M,Energy engineer
3565423334076143,2019,3,2,1326.2699999999995,237.49,5,33.37,1,430.95,5,0.0,0,166.05,2,32.38,2,20.66,2,195.36,2,12.44,2,0.0,0,67.21000000000001,2,124.77,3,0.0,0,5.59,1,1912.44,1938-03-15,M,Energy engineer
3565423334076143,2019,4,1,1912.44,159.03,3,377.78,3,251.33,4,0.0,0,187.53,2,0.0,0,237.05,4,221.91000000000003,4,0.0,0,171.35,3,204.41,3,0.0,0,102.05,2,0.0,0,2105.67,1938-03-15,M,Energy engineer
3565423334076143,2019,4,2,2105.67,550.74,2,551.38,6,130.03,2,81.74,1,293.99,3,28.22,2,112.84,2,284.5800000000001,4,0.0,0,19.36,5,0.0,0,40.31,3,8.23,1,4.25,1,1063.28,1938-03-15,M,Energy engineer
3565423334076143,2019,5,1,1063.28,303.82,5,70.45,1,166.84,3,0.0,0,204.67,2,46.55,2,17.73,1,92.63,2,0.0,0,28.41,1,96.22,2,23.78,3,12.18,3,0.0,0,3016.7700000000013,1938-03-15,M,Energy engineer
3565423334076143,2019,5,2,3016.7700000000013,172.83000000000004,5,280.01,4,225.13,3,75.17,1,163.49,2,0.0,0,184.92,2,173.24,3,351.05000000000007,3,193.54,1,390.69,6,318.17,6,402.15,6,86.38,1,2578.51,1938-03-15,M,Energy engineer
3565423334076143,2019,6,1,2578.51,105.97,3,571.82,4,318.62,5,0.0,0,362.07,4,212.64,3,126.43,2,290.68,3,0.0,0,44.45,2,202.3,3,56.48,2,280.69,5,6.36,1,1819.74,1938-03-15,M,Energy engineer
3565423334076143,2019,6,2,1819.74,50.47000000000001,2,0.0,0,433.27,6,0.0,0,293.08,3,90.0,3,218.25,3,421.34,4,29.31,1,102.6,3,6.89,3,6.17,1,143.23000000000005,3,25.13000000000001,5,2485.37,1938-03-15,M,Energy engineer
3565423334076143,2019,7,1,2485.37,0.0,0,73.57,1,221.74,3,128.95,1,544.8700000000001,6,22.83,2,720.2800000000003,10,565.4200000000002,5,137.08,1,12.03,1,22.51,2,15.76,3,18.53,3,1.8,1,1883.63,1938-03-15,M,Energy engineer
3565423334076143,2019,7,2,1883.63,29.55,2,117.49,1,168.76,3,0.0,0,181.52,2,115.86,3,317.3,5,433.4699999999999,6,7.49,1,222.22,3,106.39,3,117.18,4,39.12000000000001,6,27.28,4,1805.52,1938-03-15,M,Energy engineer
